rms,Genre
0.1753723,Hip Hop
0.17173605,Hip Hop
0.16859494,Hip Hop
0.1661854,Hip Hop
0.13153157,Hip Hop
0.11748531,Hip Hop
0.0947263,Hip Hop
0.04456158,Hip Hop
0.04052047,Hip Hop
0.07339103,Hip Hop
0.14540564,Hip Hop
0.16852558,Hip Hop
0.18792842,Hip Hop
0.19598311,Hip Hop
0.16861545,Hip Hop
0.16400282,Hip Hop
0.15963168,Hip Hop
0.15858963,Hip Hop
0.16110125,Hip Hop
0.16417344,Hip Hop
0.15635207,Hip Hop
0.14244892,Hip Hop
0.12544921,Hip Hop
0.103728004,Hip Hop
0.0912799,Hip Hop
0.2725023,Hip Hop
0.44550645,Hip Hop
0.56622094,Hip Hop
0.6248998,Hip Hop
0.61697525,Hip Hop
0.5577444,Hip Hop
0.47498718,Hip Hop
0.41693157,Hip Hop
0.37941092,Hip Hop
0.4454215,Hip Hop
0.5350343,Hip Hop
0.6040367,Hip Hop
0.6358636,Hip Hop
0.59167373,Hip Hop
0.5083588,Hip Hop
0.43405306,Hip Hop
0.38306418,Hip Hop
0.33902854,Hip Hop
0.32960936,Hip Hop
0.3459928,Hip Hop
0.35410133,Hip Hop
0.355393,Hip Hop
0.35907257,Hip Hop
0.33650583,Hip Hop
0.32005712,Hip Hop
0.318407,Hip Hop
0.29699147,Hip Hop
0.29571766,Hip Hop
0.30310476,Hip Hop
0.2894997,Hip Hop
0.29581037,Hip Hop
0.28778616,Hip Hop
0.26272765,Hip Hop
0.2678424,Hip Hop
0.25746503,Hip Hop
0.2774179,Hip Hop
0.3275576,Hip Hop
0.32720304,Hip Hop
0.33620197,Hip Hop
0.32051885,Hip Hop
0.27706698,Hip Hop
0.27578968,Hip Hop
0.2599683,Hip Hop
0.2520179,Hip Hop
0.24657448,Hip Hop
0.22528985,Hip Hop
0.2236017,Hip Hop
0.2141398,Hip Hop
0.19859241,Hip Hop
0.20474686,Hip Hop
0.19110602,Hip Hop
0.19401495,Hip Hop
0.20922197,Hip Hop
0.2083629,Hip Hop
0.2312556,Hip Hop
0.23107234,Hip Hop
0.21818233,Hip Hop
0.21363622,Hip Hop
0.18265201,Hip Hop
0.17335887,Hip Hop
0.22283374,Hip Hop
0.29867876,Hip Hop
0.4239292,Hip Hop
0.46392646,Hip Hop
0.4502085,Hip Hop
0.46661294,Hip Hop
0.42517984,Hip Hop
0.42476267,Hip Hop
0.44581574,Hip Hop
0.41452524,Hip Hop
0.3895223,Hip Hop
0.38168085,Hip Hop
0.38324475,Hip Hop
0.38187194,Hip Hop
0.3750921,Hip Hop
0.3694368,Hip Hop
0.36360875,Hip Hop
0.35832313,Hip Hop
0.44592252,Hip Hop
0.47158778,Hip Hop
0.47118628,Hip Hop
0.44285887,Hip Hop
0.34468815,Hip Hop
0.31688413,Hip Hop
0.3206407,Hip Hop
0.34834513,Hip Hop
0.3438326,Hip Hop
0.32004213,Hip Hop
0.30772164,Hip Hop
0.311627,Hip Hop
0.30875492,Hip Hop
0.30154473,Hip Hop
0.29022324,Hip Hop
0.2727187,Hip Hop
0.26646718,Hip Hop
0.3903875,Hip Hop
0.5060532,Hip Hop
0.5699847,Hip Hop
0.5852812,Hip Hop
0.5154048,Hip Hop
0.3967029,Hip Hop
0.2835811,Hip Hop
0.25607878,Hip Hop
0.28308564,Hip Hop
0.41089132,Hip Hop
0.5182258,Hip Hop
0.5679373,Hip Hop
0.556719,Hip Hop
0.47325578,Hip Hop
0.36131534,Hip Hop
0.28225794,Hip Hop
0.28257003,Hip Hop
0.3115972,Hip Hop
0.35980925,Hip Hop
0.37366286,Hip Hop
0.3826972,Hip Hop
0.38471454,Hip Hop
0.3446462,Hip Hop
0.33605972,Hip Hop
0.32545182,Hip Hop
0.29858872,Hip Hop
0.42888305,Hip Hop
0.51557016,Hip Hop
0.5754664,Hip Hop
0.5889631,Hip Hop
0.49412623,Hip Hop
0.37994552,Hip Hop
0.2637596,Hip Hop
0.25072458,Hip Hop
0.26730892,Hip Hop
0.33460903,Hip Hop
0.36385623,Hip Hop
0.374263,Hip Hop
0.3903205,Hip Hop
0.3527952,Hip Hop
0.33890232,Hip Hop
0.3312422,Hip Hop
0.3219657,Hip Hop
0.42099184,Hip Hop
0.53271633,Hip Hop
0.6004621,Hip Hop
0.646626,Hip Hop
0.60282636,Hip Hop
0.52720124,Hip Hop
0.46206582,Hip Hop
0.39589775,Hip Hop
0.37264425,Hip Hop
0.37614048,Hip Hop
0.38407043,Hip Hop
0.39772123,Hip Hop
0.40211013,Hip Hop
0.3841835,Hip Hop
0.3658097,Hip Hop
0.35085604,Hip Hop
0.34545714,Hip Hop
0.35033038,Hip Hop
0.3436635,Hip Hop
0.35234395,Hip Hop
0.36793554,Hip Hop
0.3566656,Hip Hop
0.35003576,Hip Hop
0.3482971,Hip Hop
0.32503915,Hip Hop
0.3157494,Hip Hop
0.32243118,Hip Hop
0.30076122,Hip Hop
0.31122985,Hip Hop
0.31289434,Hip Hop
0.29063204,Hip Hop
0.30361092,Hip Hop
0.29147694,Hip Hop
0.27507117,Hip Hop
0.29686666,Hip Hop
0.30230322,Hip Hop
0.33540857,Hip Hop
0.34623653,Hip Hop
0.32163495,Hip Hop
0.30473435,Hip Hop
0.2570391,Hip Hop
0.23544861,Hip Hop
0.24197699,Hip Hop
0.22177453,Hip Hop
0.22490256,Hip Hop
0.22705215,Hip Hop
0.21766613,Hip Hop
0.22873743,Hip Hop
0.21457037,Hip Hop
0.20330556,Hip Hop
0.20554759,Hip Hop
0.19198695,Hip Hop
0.21095805,Hip Hop
0.2337109,Hip Hop
0.23097843,Hip Hop
0.24085233,Hip Hop
0.22054742,Hip Hop
0.19487016,Hip Hop
0.1886883,Hip Hop
0.16711119,Hip Hop
0.24890877,Hip Hop
0.319413,Hip Hop
0.44582084,Hip Hop
0.46372136,Hip Hop
0.44612917,Hip Hop
0.46435615,Hip Hop
0.40716183,Hip Hop
0.4267071,Hip Hop
0.43563765,Hip Hop
0.40161517,Hip Hop
0.37987593,Hip Hop
0.38303566,Hip Hop
0.3845159,Hip Hop
0.37980053,Hip Hop
0.3715399,Hip Hop
0.3574634,Hip Hop
0.3497036,Hip Hop
0.36243486,Hip Hop
0.4405462,Hip Hop
0.46635196,Hip Hop
0.47082868,Hip Hop
0.4313918,Hip Hop
0.345775,Hip Hop
0.32262954,Hip Hop
0.32102472,Hip Hop
0.3470628,Hip Hop
0.3468846,Hip Hop
0.32877296,Hip Hop
0.3260097,Hip Hop
0.33727154,Hip Hop
0.33371565,Hip Hop
0.32296523,Hip Hop
0.30627352,Hip Hop
0.2841144,Hip Hop
0.27083,Hip Hop
0.418334,Hip Hop
0.52570695,Hip Hop
0.5764529,Hip Hop
0.58837134,Hip Hop
0.5001055,Hip Hop
0.3799789,Hip Hop
0.29755116,Hip Hop
0.27213937,Hip Hop
0.28926426,Hip Hop
0.32325688,Hip Hop
0.35917097,Hip Hop
0.38434,Hip Hop
0.38015065,Hip Hop
0.38143998,Hip Hop
0.35221198,Hip Hop
0.34185013,Hip Hop
0.32239375,Hip Hop
0.32913277,Hip Hop
0.36884707,Hip Hop
0.3710693,Hip Hop
0.37464356,Hip Hop
0.36595154,Hip Hop
0.33635178,Hip Hop
0.31657967,Hip Hop
0.32978252,Hip Hop
0.3193535,Hip Hop
0.43522352,Hip Hop
0.5417811,Hip Hop
0.5867923,Hip Hop
0.58083284,Hip Hop
0.4840708,Hip Hop
0.3557719,Hip Hop
0.2545654,Hip Hop
0.2614856,Hip Hop
0.2943444,Hip Hop
0.3413529,Hip Hop
0.36244458,Hip Hop
0.3682779,Hip Hop
0.3676446,Hip Hop
0.34908947,Hip Hop
0.33910176,Hip Hop
0.33277485,Hip Hop
0.3330805,Hip Hop
0.43424502,Hip Hop
0.54913515,Hip Hop
0.6179493,Hip Hop
0.6524175,Hip Hop
0.61521286,Hip Hop
0.5268697,Hip Hop
0.4545203,Hip Hop
0.4022047,Hip Hop
0.39779633,Hip Hop
0.50077903,Hip Hop
0.5764342,Hip Hop
0.6336443,Hip Hop
0.64122146,Hip Hop
0.5704735,Hip Hop
0.5029056,Hip Hop
0.43008438,Hip Hop
0.38061762,Hip Hop
0.35229474,Hip Hop
0.3446703,Hip Hop
0.34446472,Hip Hop
0.34888205,Hip Hop
0.36125425,Hip Hop
0.33713046,Hip Hop
0.31947175,Hip Hop
0.31270862,Hip Hop
0.28561226,Hip Hop
0.29078966,Hip Hop
0.2990589,Hip Hop
0.2779427,Hip Hop
0.29104665,Hip Hop
0.28433192,Hip Hop
0.26648852,Hip Hop
0.27852133,Hip Hop
0.25780517,Hip Hop
0.26768807,Hip Hop
0.30544052,Hip Hop
0.32122004,Hip Hop
0.3360346,Hip Hop
0.3221841,Hip Hop
0.28636473,Hip Hop
0.26671526,Hip Hop
0.24944644,Hip Hop
0.25380602,Hip Hop
0.25763422,Hip Hop
0.23931387,Hip Hop
0.24415666,Hip Hop
0.22872752,Hip Hop
0.2132728,Hip Hop
0.21622035,Hip Hop
0.19421904,Hip Hop
0.1937463,Hip Hop
0.19908907,Hip Hop
0.19556192,Hip Hop
0.22029687,Hip Hop
0.22000548,Hip Hop
0.21451099,Hip Hop
0.21351524,Hip Hop
0.18854691,Hip Hop
0.18880476,Hip Hop
0.19090825,Hip Hop
0.28873459,Hip Hop
0.3672384,Hip Hop
0.45280677,Hip Hop
0.46043187,Hip Hop
0.42641565,Hip Hop
0.43600225,Hip Hop
0.4104272,Hip Hop
0.43874195,Hip Hop
0.45282924,Hip Hop
0.43038902,Hip Hop
0.41531062,Hip Hop
0.42011613,Hip Hop
0.42717487,Hip Hop
0.4223187,Hip Hop
0.41895658,Hip Hop
0.41382056,Hip Hop
0.40486875,Hip Hop
0.43527272,Hip Hop
0.48790652,Hip Hop
0.48907602,Hip Hop
0.47133228,Hip Hop
0.4025033,Hip Hop
0.31793544,Hip Hop
0.31283382,Hip Hop
0.32749322,Hip Hop
0.35123682,Hip Hop
0.3428321,Hip Hop
0.32918552,Hip Hop
0.3330678,Hip Hop
0.35047907,Hip Hop
0.35747305,Hip Hop
0.35188067,Hip Hop
0.34330168,Hip Hop
0.32250503,Hip Hop
0.33734614,Hip Hop
0.4550839,Hip Hop
0.5569632,Hip Hop
0.5970502,Hip Hop
0.58455735,Hip Hop
0.49751273,Hip Hop
0.35731226,Hip Hop
0.28232688,Hip Hop
0.27926266,Hip Hop
0.34717286,Hip Hop
0.47333676,Hip Hop
0.5533168,Hip Hop
0.575634,Hip Hop
0.5304439,Hip Hop
0.42057765,Hip Hop
0.28925148,Hip Hop
0.22684972,Hip Hop
0.23207244,Hip Hop
0.2909237,Hip Hop
0.34185752,Hip Hop
0.36351722,Hip Hop
0.37935913,Hip Hop
0.35211933,Hip Hop
0.33160713,Hip Hop
0.3236068,Hip Hop
0.3028933,Hip Hop
0.3443824,Hip Hop
0.4439033,Hip Hop
0.53272134,Hip Hop
0.5831573,Hip Hop
0.5580649,Hip Hop
0.46162665,Hip Hop
0.3241999,Hip Hop
0.23104084,Hip Hop
0.22513565,Hip Hop
0.28977883,Hip Hop
0.35894468,Hip Hop
0.379565,Hip Hop
0.4073819,Hip Hop
0.391794,Hip Hop
0.36959475,Hip Hop
0.36513656,Hip Hop
0.3520505,Hip Hop
0.36098364,Hip Hop
0.460923,Hip Hop
0.572596,Hip Hop
0.63267034,Hip Hop
0.64992404,Hip Hop
0.59950316,Hip Hop
0.50597215,Hip Hop
0.42654082,Hip Hop
0.38392445,Hip Hop
0.35700467,Hip Hop
0.3541822,Hip Hop
0.36137405,Hip Hop
0.37297627,Hip Hop
0.37234187,Hip Hop
0.35234603,Hip Hop
0.33952168,Hip Hop
0.3307653,Hip Hop
0.33457106,Hip Hop
0.3389701,Hip Hop
0.35275114,Hip Hop
0.36849263,Hip Hop
0.35906547,Hip Hop
0.34923103,Hip Hop
0.3508857,Hip Hop
0.3288384,Hip Hop
0.3281238,Hip Hop
0.33048373,Hip Hop
0.3059999,Hip Hop
0.31121618,Hip Hop
0.30258462,Hip Hop
0.27913958,Hip Hop
0.2852611,Hip Hop
0.2676327,Hip Hop
0.25786978,Hip Hop
0.26684386,Hip Hop
0.26825422,Hip Hop
0.3087411,Hip Hop
0.33178464,Hip Hop
0.3266893,Hip Hop
0.3190476,Hip Hop
0.27319705,Hip Hop
0.2352566,Hip Hop
0.23451872,Hip Hop
0.2207987,Hip Hop
0.22824408,Hip Hop
0.23006025,Hip Hop
0.21389195,Hip Hop
0.21939668,Hip Hop
0.20738323,Hip Hop
0.20707159,Hip Hop
0.22145896,Hip Hop
0.2137626,Hip Hop
0.2243184,Hip Hop
0.22331287,Hip Hop
0.2283961,Hip Hop
0.24338837,Hip Hop
0.2366184,Hip Hop
0.23038223,Hip Hop
0.21364306,Hip Hop
0.19199593,Hip Hop
0.18831885,Hip Hop
0.29362366,Hip Hop
0.3879794,Hip Hop
0.4727498,Hip Hop
0.47626713,Hip Hop
0.4666503,Hip Hop
0.45849726,Hip Hop
0.4229655,Hip Hop
0.4532887,Hip Hop
0.4403588,Hip Hop
0.4068208,Hip Hop
0.39228135,Hip Hop
0.39176434,Hip Hop
0.3881601,Hip Hop
0.3847738,Hip Hop
0.37945327,Hip Hop
0.37516114,Hip Hop
0.369672,Hip Hop
0.40383327,Hip Hop
0.47723073,Hip Hop
0.48209754,Hip Hop
0.45998454,Hip Hop
0.40083337,Hip Hop
0.3094107,Hip Hop
0.30777323,Hip Hop
0.33320317,Hip Hop
0.34819078,Hip Hop
0.33295786,Hip Hop
0.309643,Hip Hop
0.3111964,Hip Hop
0.3202781,Hip Hop
0.3137174,Hip Hop
0.30537817,Hip Hop
0.28672022,Hip Hop
0.2722966,Hip Hop
0.31983653,Hip Hop
0.46565133,Hip Hop
0.5444038,Hip Hop
0.58332103,Hip Hop
0.56373876,Hip Hop
0.45409974,Hip Hop
0.35295734,Hip Hop
0.27491802,Hip Hop
0.27528444,Hip Hop
0.2910139,Hip Hop
0.33685663,Hip Hop
0.36779195,Hip Hop
0.36264658,Hip Hop
0.35483047,Hip Hop
0.3120189,Hip Hop
0.29810008,Hip Hop
0.28960857,Hip Hop
0.28563952,Hip Hop
0.3246961,Hip Hop
0.35152954,Hip Hop
0.36583948,Hip Hop
0.37733632,Hip Hop
0.3649749,Hip Hop
0.32844275,Hip Hop
0.334889,Hip Hop
0.32153982,Hip Hop
0.37389484,Hip Hop
0.4870416,Hip Hop
0.5635709,Hip Hop
0.5867241,Hip Hop
0.54553604,Hip Hop
0.4402056,Hip Hop
0.30955237,Hip Hop
0.2639549,Hip Hop
0.2698864,Hip Hop
0.3228217,Hip Hop
0.36362398,Hip Hop
0.38646466,Hip Hop
0.40563083,Hip Hop
0.39707845,Hip Hop
0.37252828,Hip Hop
0.35677585,Hip Hop
0.3466921,Hip Hop
0.36220264,Hip Hop
0.4776843,Hip Hop
0.5618846,Hip Hop
0.6181251,Hip Hop
0.6331748,Hip Hop
0.5707892,Hip Hop
0.5026948,Hip Hop
0.43434954,Hip Hop
0.38565713,Hip Hop
0.44837317,Hip Hop
0.5401787,Hip Hop
0.6050635,Hip Hop
0.64319414,Hip Hop
0.5988215,Hip Hop
0.5262544,Hip Hop
0.46184647,Hip Hop
0.39881256,Hip Hop
0.37891865,Hip Hop
0.35487187,Hip Hop
0.33292386,Hip Hop
0.34509864,Hip Hop
0.35527232,Hip Hop
0.34328845,Hip Hop
0.34091416,Hip Hop
0.34427747,Hip Hop
0.32267615,Hip Hop
0.32145894,Hip Hop
0.3176659,Hip Hop
0.29516357,Hip Hop
0.30655223,Hip Hop
0.2961202,Hip Hop
0.27852884,Hip Hop
0.28756386,Hip Hop
0.26852208,Hip Hop
0.2693065,Hip Hop
0.29617012,Hip Hop
0.31961924,Hip Hop
0.3419219,Hip Hop
0.33851165,Hip Hop
0.31332165,Hip Hop
0.28018785,Hip Hop
0.24312522,Hip Hop
0.23674543,Hip Hop
0.23976666,Hip Hop
0.22568804,Hip Hop
0.23771934,Hip Hop
0.2310812,Hip Hop
0.21840788,Hip Hop
0.2257233,Hip Hop
0.21226683,Hip Hop
0.21936409,Hip Hop
0.22953527,Hip Hop
0.22610801,Hip Hop
0.24829149,Hip Hop
0.259482,Hip Hop
0.2694022,Hip Hop
0.27477857,Hip Hop
0.25107285,Hip Hop
0.2347466,Hip Hop
0.22030085,Hip Hop
0.20699166,Hip Hop
0.3236206,Hip Hop
0.43430242,Hip Hop
0.48205373,Hip Hop
0.48701254,Hip Hop
0.47731945,Hip Hop
0.4485751,Hip Hop
0.44337356,Hip Hop
0.47587234,Hip Hop
0.4637791,Hip Hop
0.44208506,Hip Hop
0.42838326,Hip Hop
0.4287607,Hip Hop
0.41943926,Hip Hop
0.4062441,Hip Hop
0.40011683,Hip Hop
0.38658097,Hip Hop
0.37742233,Hip Hop
0.43402386,Hip Hop
0.48413002,Hip Hop
0.49411136,Hip Hop
0.4681132,Hip Hop
0.38676497,Hip Hop
0.32300675,Hip Hop
0.32305726,Hip Hop
0.35526267,Hip Hop
0.36858138,Hip Hop
0.3554865,Hip Hop
0.32910573,Hip Hop
0.33275855,Hip Hop
0.33546036,Hip Hop
0.32971323,Hip Hop
0.32230157,Hip Hop
0.30015227,Hip Hop
0.28720406,Hip Hop
0.36176118,Hip Hop
0.48898324,Hip Hop
0.5747734,Hip Hop
0.5934724,Hip Hop
0.55524397,Hip Hop
0.43900165,Hip Hop
0.315566,Hip Hop
0.28246716,Hip Hop
0.27173632,Hip Hop
0.41525605,Hip Hop
0.50344014,Hip Hop
0.5650491,Hip Hop
0.5748687,Hip Hop
0.47510517,Hip Hop
0.3641313,Hip Hop
0.23780848,Hip Hop
0.2204875,Hip Hop
0.24083476,Hip Hop
0.32444426,Hip Hop
0.36533195,Hip Hop
0.37269703,Hip Hop
0.38184354,Hip Hop
0.35579857,Hip Hop
0.33641088,Hip Hop
0.32060862,Hip Hop
0.3296977,Hip Hop
0.39121827,Hip Hop
0.49714723,Hip Hop
0.5752441,Hip Hop
0.58902884,Hip Hop
0.5319276,Hip Hop
0.4204779,Hip Hop
0.30226532,Hip Hop
0.24993184,Hip Hop
0.2727097,Hip Hop
0.32376558,Hip Hop
0.36674967,Hip Hop
0.38950536,Hip Hop
0.4014361,Hip Hop
0.39428765,Hip Hop
0.37572652,Hip Hop
0.36157522,Hip Hop
0.35096413,Hip Hop
0.30703798,Hip Hop
0.25659487,Hip Hop
0.24448444,Hip Hop
0.21428713,Hip Hop
0.20663361,Hip Hop
0.20685409,Hip Hop
0.1717576,Hip Hop
0.13961528,Hip Hop
0.13556243,Hip Hop
0.13447432,Hip Hop
0.131361,Hip Hop
0.12256454,Hip Hop
0.10286421,Hip Hop
0.07875509,Hip Hop
0.054262165,Hip Hop
0.038014136,Hip Hop
0.02367151,Hip Hop
0.03469013,Hip Hop
0.07365755,Hip Hop
0.094309315,Hip Hop
0.10326207,Hip Hop
0.10555732,Hip Hop
0.09265122,Hip Hop
0.0881605,Hip Hop
0.09002092,Hip Hop
0.09218851,Hip Hop
0.0932575,Hip Hop
0.08210584,Hip Hop
0.06793732,Hip Hop
0.05260243,Hip Hop
0.02844519,Hip Hop
0.008224666,Hip Hop
0.01390559,Hip Hop
0.025660612,Hip Hop
0.03674495,Hip Hop
0.10237896,Hip Hop
0.15318285,Hip Hop
0.18570533,Hip Hop
0.20263977,Hip Hop
0.19264086,Hip Hop
0.15863086,Hip Hop
0.12946881,Hip Hop
0.11927689,Hip Hop
0.11902752,Hip Hop
0.12644193,Hip Hop
0.11487767,Hip Hop
0.092222914,Hip Hop
0.058391884,Hip Hop
0.030845797,Hip Hop
0.0501939,Hip Hop
0.07389023,Hip Hop
0.094198644,Hip Hop
0.109149486,Hip Hop
0.1432877,Hip Hop
0.16551308,Hip Hop
0.17406712,Hip Hop
0.169663,Hip Hop
0.13974197,Hip Hop
0.11036939,Hip Hop
0.09496195,Hip Hop
0.09951837,Hip Hop
0.11925756,Hip Hop
0.14608568,Hip Hop
0.15594004,Hip Hop
0.16524051,Hip Hop
0.16840583,Hip Hop
0.15464559,Hip Hop
0.1535837,Hip Hop
0.15764526,Hip Hop
0.16244113,Hip Hop
0.1841593,Hip Hop
0.19999297,Hip Hop
0.20701253,Hip Hop
0.20555978,Hip Hop
0.18957575,Hip Hop
0.17665991,Hip Hop
0.16020547,Hip Hop
0.15277877,Hip Hop
0.14131258,Hip Hop
0.11919743,Hip Hop
0.104615,Hip Hop
0.081444204,Hip Hop
0.0646787,Hip Hop
0.0552509,Hip Hop
0.044669412,Hip Hop
0.04238158,Hip Hop
0.043737642,Hip Hop
0.05303758,Hip Hop
0.06859165,Hip Hop
0.08012427,Hip Hop
0.08738379,Hip Hop
0.08634257,Hip Hop
0.081943065,Hip Hop
0.071644664,Hip Hop
0.06504339,Hip Hop
0.06133283,Hip Hop
0.0504948,Hip Hop
0.04169164,Hip Hop
0.027439184,Hip Hop
0.014410907,Hip Hop
0.00829549,Hip Hop
0.007511837,Hip Hop
0.009186212,Hip Hop
0.025587885,Hip Hop
0.05811808,Hip Hop
0.08378192,Hip Hop
0.09938218,Hip Hop
0.10322598,Hip Hop
0.09362195,Hip Hop
0.073752135,Hip Hop
0.06738946,Hip Hop
0.07351971,Hip Hop
0.07952253,Hip Hop
0.086340755,Hip Hop
0.07755522,Hip Hop
0.063770756,Hip Hop
0.048628412,Hip Hop
0.030403985,Hip Hop
0.020649385,Hip Hop
0.019621521,Hip Hop
0.03471937,Hip Hop
0.054095127,Hip Hop
0.08330093,Hip Hop
0.13297682,Hip Hop
0.16417783,Hip Hop
0.17924729,Hip Hop
0.18605416,Hip Hop
0.1739462,Hip Hop
0.16175854,Hip Hop
0.15655635,Hip Hop
0.15560544,Hip Hop
0.15326585,Hip Hop
0.15595628,Hip Hop
0.16511582,Hip Hop
0.16812208,Hip Hop
0.1580931,Hip Hop
0.14642644,Hip Hop
0.12722404,Hip Hop
0.2973588,Hip Hop
0.46514213,Hip Hop
0.56659615,Hip Hop
0.62566453,Hip Hop
0.59741104,Hip Hop
0.5274071,Hip Hop
0.4644108,Hip Hop
0.40613228,Hip Hop
0.3883831,Hip Hop
0.4661204,Hip Hop
0.55386144,Hip Hop
0.60926443,Hip Hop
0.63029474,Hip Hop
0.57714313,Hip Hop
0.4939156,Hip Hop
0.42062205,Hip Hop
0.37968946,Hip Hop
0.34634483,Hip Hop
0.3122414,Hip Hop
0.32638985,Hip Hop
0.33703667,Hip Hop
0.32038257,Hip Hop
0.32258376,Hip Hop
0.32543012,Hip Hop
0.31154504,Hip Hop
0.32521003,Hip Hop
0.32969934,Hip Hop
0.30465913,Hip Hop
0.31167337,Hip Hop
0.29868805,Hip Hop
0.28067306,Hip Hop
0.29171547,Hip Hop
0.2657372,Hip Hop
0.26211146,Hip Hop
0.2723006,Hip Hop
0.27458784,Hip Hop
0.32219216,Hip Hop
0.32561702,Hip Hop
0.31093884,Hip Hop
0.3025817,Hip Hop
0.24857244,Hip Hop
0.23721397,Hip Hop
0.23841153,Hip Hop
0.21835431,Hip Hop
0.22985646,Hip Hop
0.22446677,Hip Hop
0.22056228,Hip Hop
0.23112544,Hip Hop
0.21469864,Hip Hop
0.219482,Hip Hop
0.221679,Hip Hop
0.21684334,Hip Hop
0.23182029,Hip Hop
0.23299621,Hip Hop
0.2419922,Hip Hop
0.25928265,Hip Hop
0.24760479,Hip Hop
0.23739646,Hip Hop
0.22095852,Hip Hop
0.18850389,Hip Hop
0.26192784,Hip Hop
0.32164973,Hip Hop
0.44252133,Hip Hop
0.47131038,Hip Hop
0.45595518,Hip Hop
0.4779246,Hip Hop
0.43025932,Hip Hop
0.44418165,Hip Hop
0.4535422,Hip Hop
0.43045595,Hip Hop
0.41416076,Hip Hop
0.41795042,Hip Hop
0.42351943,Hip Hop
0.41704345,Hip Hop
0.4093464,Hip Hop
0.39825168,Hip Hop
0.38859892,Hip Hop
0.38544887,Hip Hop
0.45896006,Hip Hop
0.47166714,Hip Hop
0.46712345,Hip Hop
0.432111,Hip Hop
0.33469862,Hip Hop
0.31508705,Hip Hop
0.3176988,Hip Hop
0.34778768,Hip Hop
0.34754053,Hip Hop
0.32872966,Hip Hop
0.3251806,Hip Hop
0.32884753,Hip Hop
0.32847545,Hip Hop
0.3183854,Hip Hop
0.30705896,Hip Hop
0.29260537,Hip Hop
0.2845677,Hip Hop
0.4117939,Hip Hop
0.5208131,Hip Hop
0.5768515,Hip Hop
0.5887614,Hip Hop
0.512306,Hip Hop
0.39215025,Hip Hop
0.29980373,Hip Hop
0.271479,Hip Hop
0.3122002,Hip Hop
0.42738658,Hip Hop
0.51248616,Hip Hop
0.55910575,Hip Hop
0.53102744,Hip Hop
0.43694395,Hip Hop
0.32003912,Hip Hop
0.23920657,Hip Hop
0.23616338,Hip Hop
0.29079348,Hip Hop
0.34982428,Hip Hop
0.35674486,Hip Hop
0.3691847,Hip Hop
0.36890054,Hip Hop
0.34219933,Hip Hop
0.3324533,Hip Hop
0.34264675,Hip Hop
0.3257453,Hip Hop
0.4462725,Hip Hop
0.5422015,Hip Hop
0.5860476,Hip Hop
0.5833466,Hip Hop
0.48190537,Hip Hop
0.36328778,Hip Hop
0.26425135,Hip Hop
0.27410337,Hip Hop
0.31248242,Hip Hop
0.35134608,Hip Hop
0.38434604,Hip Hop
0.39843574,Hip Hop
0.40239137,Hip Hop
0.3907076,Hip Hop
0.36735666,Hip Hop
0.35387892,Hip Hop
0.34505272,Hip Hop
0.4271889,Hip Hop
0.54189986,Hip Hop
0.6104879,Hip Hop
0.6506931,Hip Hop
0.6221666,Hip Hop
0.535372,Hip Hop
0.46824396,Hip Hop
0.41104043,Hip Hop
0.3704524,Hip Hop
0.3931614,Hip Hop
0.38722372,Hip Hop
0.3966287,Hip Hop
0.39917645,Hip Hop
0.36398104,Hip Hop
0.360385,Hip Hop
0.3503694,Hip Hop
0.33891967,Hip Hop
0.34957245,Hip Hop
0.35373938,Hip Hop
0.3482783,Hip Hop
0.35892585,Hip Hop
0.35623622,Hip Hop
0.33345136,Hip Hop
0.3385133,Hip Hop
0.33626926,Hip Hop
0.3188225,Hip Hop
0.3281897,Hip Hop
0.3159296,Hip Hop
0.295262,Hip Hop
0.30511248,Hip Hop
0.28541604,Hip Hop
0.27743238,Hip Hop
0.28420737,Hip Hop
0.2559653,Hip Hop
0.2747007,Hip Hop
0.30009827,Hip Hop
0.32596537,Hip Hop
0.34762552,Hip Hop
0.33002368,Hip Hop
0.2983202,Hip Hop
0.26506245,Hip Hop
0.24253994,Hip Hop
0.24852453,Hip Hop
0.2492554,Hip Hop
0.23359188,Hip Hop
0.23464017,Hip Hop
0.2166228,Hip Hop
0.21069498,Hip Hop
0.21915437,Hip Hop
0.2077716,Hip Hop
0.22028293,Hip Hop
0.2234094,Hip Hop
0.2266085,Hip Hop
0.25603318,Hip Hop
0.2604404,Hip Hop
0.26709238,Hip Hop
0.2581881,Hip Hop
0.22596364,Hip Hop
0.21695527,Hip Hop
0.20481147,Hip Hop
0.28373516,Hip Hop
0.37105027,Hip Hop
0.46950614,Hip Hop
0.47982073,Hip Hop
0.46233755,Hip Hop
0.46941268,Hip Hop
0.4345079,Hip Hop
0.46603054,Hip Hop
0.48024166,Hip Hop
0.4512626,Hip Hop
0.4303054,Hip Hop
0.42114377,Hip Hop
0.4142566,Hip Hop
0.40349883,Hip Hop
0.3940441,Hip Hop
0.38724366,Hip Hop
0.37955076,Hip Hop
0.40769196,Hip Hop
0.4867148,Hip Hop
0.49028063,Hip Hop
0.48229882,Hip Hop
0.4249464,Hip Hop
0.32240507,Hip Hop
0.3253277,Hip Hop
0.3379931,Hip Hop
0.3672528,Hip Hop
0.35957792,Hip Hop
0.34021324,Hip Hop
